[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
1.7102306;2.3318343;40.239807;33.2077;1.8722056;12.478183;42.731716;40.215202;40.218327;6.7802362;0.9745505;0.0;0
9.43611;0.68240416;2.5292907;18.600048;3.690681;49.00085;33.574085;8.953811;17.37374;7.858683;0.9180193;0.0;0
3.016086;2.8889499;44.024162;11.742549;3.9084494;6.117226;44.73034;23.34672;30.36083;4.143656;0.97383904;0.0;0
3.4703708;0.8665013;48.44404;4.63901;3.971256;38.006508;28.110565;4.951269;1.1888185;6.9094253;0.99841726;0.0;0
12.8295145;0.39869583;37.236732;5.536687;3.7265291;32.053535;35.666397;20.884136;0.6131227;9.078307;0.5025745;0.0;0
8.162085;2.5434723;6.43572;47.991802;1.2349508;10.1546135;38.63295;41.406788;13.333684;1.4498599;0.6423717;0.0;0
18.476122;3.3113298;40.465107;39.528603;1.5165246;46.79923;41.329876;44.691006;26.502733;8.389904;0.8925517;0.0;0
6.7235518;4.2853217;32.55071;12.625483;4.716001;10.470115;37.71665;26.190802;30.215612;6.026532;0.7677309;0.0;0
14.660513;3.9358943;17.271902;26.69279;2.813916;26.021442;45.1695;14.676913;7.1033187;4.512378;0.5704715;0.0;0
9.491439;4.3004785;44.259514;35.85452;3.796807;39.630836;23.906313;36.806725;43.449318;0.9912638;0.53887445;0.0;0
13.36905;3.824337;28.49555;17.950626;3.036059;38.296772;47.697365;32.126953;47.997833;4.148714;1.06601;0.0;0
12.194059;3.545873;42.719933;22.27941;4.6300592;16.325546;20.314186;23.78859;6.4010015;8.041953;1.0090699;0.0;0
9.719288;0.14967409;33.67063;36.059906;4.357031;42.043983;3.9744272;24.030495;41.280964;5.648661;0.6914278;0.0;0
19.026192;3.1679013;14.781548;11.758988;1.3807365;48.123783;9.514717;24.914103;30.904776;2.1749256;0.88357586;0.0;0
7.182916;0.69036084;48.763424;26.554047;4.435076;23.963982;28.134161;17.292492;25.368717;2.7061043;0.58805394;0.0;0
3.9560924;0.38746893;28.764774;10.899364;1.5701928;32.789608;1.2221014;26.189054;24.708643;8.552396;0.58098364;0.0;0
13.722835;0.86641955;26.079384;0.65234125;2.2608042;18.543447;8.29101;3.3400085;37.61684;4.6126223;0.7001829;0.0;0
16.997147;4.1341314;20.473726;34.668056;4.2710447;18.0271;19.016829;28.7241;10.841302;1.4071258;0.6687434;0.0;0
1.2849479;3.744862;7.249038;35.50961;1.6876935;23.750935;31.402708;25.062128;30.643461;9.7466545;1.0876305;0.0;0
9.267838;4.748985;34.467537;49.788273;1.5247824;10.258088;8.694731;21.317852;13.437;2.907893;0.5146145;0.0;0
17.90351;4.8969836;21.82456;9.460264;3.3764186;34.625374;28.955778;16.537687;4.715517;8.0666275;0.82837486;0.0;0
15.117563;4.4770913;46.76332;37.109226;4.998414;8.695965;33.32571;31.278128;27.867546;0.6216213;1.0124736;0.0;0
19.84025;0.75133765;48.27231;47.42439;0.7421792;0.7564596;38.301144;24.506277;13.796087;2.9367573;0.5155438;0.0;0
10.862569;4.4040756;38.498222;32.406727;3.5351973;22.254066;33.1937;5.4915614;37.261364;3.7026672;0.83223623;0.0;0
13.369917;4.209322;12.50349;48.175457;2.6820815;4.282804;12.879097;19.035408;32.695435;8.66454;0.72799623;0.0;0
6.3983655;4.368321;35.940994;49.72483;2.1120257;28.34072;49.86933;4.287017;11.60396;7.6055074;0.6295376;0.0;0
18.976944;0.8432595;1.5108767;40.18041;3.774308;26.258268;44.46831;19.268887;43.147343;3.4262018;0.6412204;0.0;0
7.643542;0.67227995;41.406826;49.964653;2.818698;7.2945876;18.98919;26.87518;17.67643;7.9810877;0.98866683;0.0;0
14.900959;4.6266637;24.934118;31.478312;4.0092745;12.676846;1.9448882;19.855934;35.598137;8.195571;0.7786719;0.0;0
8.361234;0.9517506;46.868614;25.104258;3.7448843;1.7103848;26.671057;17.410686;13.73251;5.3641977;0.5275291;0.0;0
11.455469;1.9062464;19.199121;45.922993;4.927083;29.900679;43.32689;14.41689;10.231683;5.3249307;0.74529636;0.0;0
14.535759;2.3343258;13.527094;41.632313;4.0732427;14.996877;41.18619;19.39774;43.083515;5.340468;0.9900344;0.0;0
10.424216;0.7097684;49.755287;5.9505477;0.42731902;35.792744;44.929073;3.9308796;45.973934;2.0902703;0.9134938;0.0;0
18.188183;0.20110801;26.768555;15.484771;3.9199386;31.67638;48.491055;49.698086;17.926516;8.22095;1.072972;0.0;0
8.67637;4.971043;43.227535;13.401934;3.2835457;18.992586;35.79489;27.989286;16.091032;7.288754;0.9638535;0.0;0
13.1179;4.3956203;45.59733;42.835453;0.5399727;1.5752971;8.538678;31.9907;35.276993;8.569152;0.60256904;0.0;0
7.1760674;4.570456;26.164202;12.045645;3.0668972;16.348139;2.3024502;9.565462;11.754523;8.248906;0.5400965;0.0;0
8.459055;1.494359;23.057838;15.550217;3.7789376;16.580757;7.9946604;46.208534;43.278202;7.961653;0.7775341;0.0;0
9.080977;1.1784977;27.867855;26.180038;1.0662531;16.9689;10.454444;28.77262;0.92148644;7.9135785;0.7668863;0.0;0
2.9532368;2.1867461;42.463104;4.267915;2.2310672;47.69545;3.5388198;21.01151;7.5351076;9.472281;0.82861984;0.0;0
2.2886117;2.321265;48.250683;48.080868;2.7581828;8.645701;22.94586;35.804096;6.4747815;6.2514043;0.9029908;0.0;0
13.516053;0.12743725;16.751944;24.807608;2.1244483;13.8679495;39.30195;15.565344;16.23227;8.3653965;0.6525931;0.0;0
13.282596;3.9183402;37.062202;9.92647;4.3924236;41.703747;0.7104639;46.764713;43.373985;8.112739;1.0929912;0.0;0
13.42674;4.9836683;14.626037;13.905626;0.9276257;46.295296;40.279503;8.881049;32.18047;3.0672202;0.79685825;0.0;0
0.88544565;2.6905854;30.742176;40.005146;3.8806221;23.680138;46.30271;41.73897;5.8198934;5.8744125;0.92898077;0.0;0
6.8676634;2.0024676;40.337086;31.88332;3.9126468;27.232414;8.023305;48.34711;4.406404;7.4320707;0.74503994;0.0;0
4.357292;2.0244844;44.381073;23.49899;2.2953467;3.11649;1.5566349;24.841259;14.777409;1.4829348;0.9106533;0.0;0
15.673953;0.57077795;22.71145;16.914268;2.743442;40.497902;24.228565;43.894665;31.181705;5.5405197;1.0900378;0.0;0
17.282293;1.4041929;18.802906;45.083878;0.852456;29.930738;43.492245;4.042361;29.891039;0.5269801;0.5921522;0.0;0
5.3102674;2.5604506;13.045855;38.741943;1.0562721;24.210999;36.973156;31.21915;6.154031;2.7828693;0.7615553;0.0;0
13.523059;2.2160552;7.10415;36.046547;2.7051575;15.477491;2.217605;18.133514;38.159557;5.1205235;0.91821516;0.0;0
3.0225747;2.7706702;18.56342;22.577024;1.2009358;22.466663;33.826588;18.533413;31.797121;3.4158351;1.0141131;0.0;0
5.865474;4.2604218;43.662903;49.06743;4.0516806;36.897945;40.978374;22.792984;49.16128;7.825354;0.8823126;0.0;0
3.2037628;1.2036873;21.231071;35.64848;3.1194687;4.4983206;13.916958;30.04043;27.853464;6.555339;0.63877076;0.0;0
6.028655;0.23555449;16.20601;21.469423;0.37723553;25.587303;32.84396;30.992668;16.702528;3.04163;0.88709366;0.0;0
13.657363;0.28730467;37.087048;48.047325;1.8535957;2.214584;24.950474;14.274495;6.4078975;0.66223955;0.8736405;0.0;0
18.251375;0.75742716;11.171432;44.838387;4.3062873;38.72652;10.678638;19.505325;45.995476;2.9197736;0.5261869;0.0;0
4.449187;2.8953667;13.186196;37.128277;1.4594759;10.945386;45.124714;12.85155;2.36465;5.4312043;0.8641364;0.0;0
11.070541;4.060106;46.827477;38.46631;3.6266177;45.21769;11.538914;31.810745;17.762035;7.741186;0.81955093;0.0;0
14.177127;4.445349;4.5386896;21.46956;0.5596207;24.06668;42.103535;5.550724;26.771574;6.231994;0.6736818;0.0;0
19.081987;3.2120547;21.024244;25.61385;4.659615;23.134554;35.231934;21.466936;28.704674;1.0302683;0.6433506;0.0;0
12.396179;2.075402;29.049185;9.981593;2.3017938;18.337421;11.434996;48.935123;29.325018;4.931946;0.96073204;0.0;0
5.474585;0.85712206;11.897905;29.972115;2.5086715;26.059864;35.7105;49.444527;35.99746;9.615388;0.5389522;0.0;0
12.696824;2.0669498;14.410118;18.81087;2.8921676;17.232382;1.7872435;26.139181;6.8519363;9.088437;0.6707028;0.0;0
6.7495775;1.7288342;11.481345;17.698196;1.8808185;18.316269;12.195443;12.74927;36.107643;7.552754;0.9206413;0.0;0
19.534504;4.3631268;17.586685;47.437298;3.653898;10.182831;14.627548;29.383049;44.53111;3.1962411;0.62552357;0.0;0
8.293685;2.484925;44.976036;8.65678;0.17145947;17.588116;44.5149;24.678808;2.0071197;0.7105856;0.57056355;0.0;0
13.865841;1.20836;21.863573;41.58369;0.8948009;40.679897;45.81168;2.6030922;2.2724771;4.835485;1.0897369;0.0;0
0.95293784;1.5151253;21.182537;14.432694;1.0252225;12.661696;13.914107;49.460186;49.573315;4.0571685;0.83937883;0.0;0
8.301198;0.7687038;19.635754;1.9184537;3.213167;41.15277;23.9956;16.694778;15.9411545;6.9205556;0.6612591;0.0;0
17.564598;4.6010685;48.22373;2.5029225;4.463944;43.13498;49.090363;20.264341;23.02562;1.1705979;0.5923792;0.0;0
12.399435;0.34669465;6.306322;21.744286;0.41183475;33.48355;33.46589;25.92127;15.848098;9.272096;0.5042638;0.0;0
9.156886;0.16294661;43.657833;22.995815;4.277047;2.0188544;3.9507637;44.078312;28.04609;7.4906654;0.9498512;0.0;0
18.750782;0.99664575;16.694473;16.35243;4.115617;28.271158;19.875885;40.05642;35.718338;9.724484;0.7144976;0.0;0
17.152695;4.0732827;47.847324;33.60459;0.47546574;41.74087;21.361195;10.674732;38.11752;8.720481;0.6167379;0.0;0
6.7832055;2.6649873;16.103748;24.524467;0.80181926;18.606276;15.666635;35.964092;18.091745;4.5871696;1.0421187;0.0;0
11.118694;3.1666322;4.602281;4.1685967;1.8152221;14.499703;26.235704;43.790955;13.398557;6.7937202;0.9177986;0.0;0
10.051573;1.8528852;26.242073;17.729525;0.6618811;16.408152;36.933025;35.856064;27.558285;8.53348;0.9862464;0.0;0
12.827949;0.43652213;11.779346;5.5471554;3.815602;21.442282;34.729282;7.389624;19.520624;2.436813;0.8934439;0.0;0
7.0151696;4.295175;37.772995;3.614327;2.5699396;3.9733741;17.901634;27.175476;31.294523;0.5914853;1.0500264;0.0;0
5.2619977;1.0402819;33.03663;10.811178;2.1127465;12.265412;36.963665;42.008617;30.77192;3.4220421;0.7066709;0.0;0
18.2971;0.26199007;34.480225;35.178486;3.6522434;32.523285;26.93666;10.183045;44.775425;4.6558213;0.5938459;0.0;0
18.515553;2.9062502;10.077729;34.95208;1.5351874;23.88797;38.590904;27.157597;0.69089705;6.43342;0.50400186;0.0;0
16.944796;0.5081172;35.577198;43.138763;4.370504;12.743397;6.137506;33.64275;5.541486;3.0025313;0.5202901;0.0;0
19.574986;0.56923306;15.910886;37.942757;3.304437;46.578518;20.53562;31.950813;39.44406;4.6995673;1.0123156;0.0;0
15.027335;4.0218472;49.934364;27.007036;1.797876;15.129348;20.035162;5.7769;29.386217;6.662454;0.86891484;0.0;0
15.411011;2.508887;36.7225;15.9742985;2.745376;6.9012346;17.91424;14.234063;3.5940485;8.332026;0.52733546;0.0;0
15.370507;1.2833914;29.72537;0.787669;1.3712975;10.367744;35.052677;27.830576;47.156578;2.6558855;0.56403583;0.0;0
9.871849;1.8082695;43.42233;32.533306;4.9264054;15.180948;28.077862;10.833778;32.69502;8.099084;0.9179065;0.0;0
9.400818;3.6732807;29.670929;14.840803;2.2344613;26.366674;19.601656;17.018747;24.55678;9.422402;0.73093265;0.0;0
5.1844125;0.4251353;27.861118;12.879955;4.4941936;3.7828736;27.046965;21.04628;39.089508;4.3908415;0.9646434;0.0;0
13.073975;0.670755;12.247123;48.753864;4.8923;42.819633;35.36745;1.174388;30.002748;5.7438846;1.0619344;0.0;0
6.1417427;3.119684;34.066544;9.124889;2.725383;43.935093;33.918808;25.765936;18.978195;0.5948472;0.9535997;0.0;0
5.527264;3.0741615;19.044899;2.1055195;3.6769783;16.258354;38.15337;49.740448;15.183432;7.246991;0.6089456;0.0;0
11.926247;4.8650646;2.63259;47.494823;2.9040093;38.877964;42.648018;20.709259;22.944778;8.784126;0.88980204;0.0;0
8.494657;1.9352925;40.895058;15.647333;0.5486814;30.18479;37.0999;14.07777;24.02469;0.6898784;0.85720545;0.0;0
4.767704;0.41888037;3.0677218;19.974293;4.7668486;42.34948;9.416887;13.023272;35.74558;8.514842;1.00875;0.0;0
16.413092;2.7339334;33.778854;4.5062776;2.3375187;14.209832;42.405655;26.001135;23.91364;1.9157121;0.62017125;0.0;0
17.281113;3.2278993;8.257684;20.501228;4.4809093;30.706669;16.93515;23.072517;1.407937;8.499938;0.9313524;0.0;0
3.7701406;0.7840536;21.912191;48.624954;3.3124661;4.098393;33.46579;43.168266;34.390224;5.6480956;0.85987;0.0;0
0.64638716;2.8090236;43.025036;34.853977;0.61543536;0.9678766;49.553;32.142616;3.9456;4.016514;0.78654134;0.0;0
7.0545344;1.0690589;5.1737676;23.95433;2.1435595;43.797546;15.084782;20.233282;42.393375;9.441998;0.6746511;0.0;0
16.051462;4.239177;33.52396;15.719847;1.0596559;15.080115;13.875442;19.59447;35.55966;6.317401;0.5156192;0.0;0
16.86389;4.1922913;30.824627;18.619177;0.9323133;22.547832;9.517091;27.585934;30.093088;0.86722946;0.98336047;0.0;0
3.1974168;2.2051826;43.442722;30.755793;3.6039348;11.97308;49.21186;13.041719;22.980875;7.777004;0.5644577;0.0;0
15.59955;4.837042;9.050376;13.095278;0.24709794;43.90197;21.63331;21.430857;9.019472;2.2327886;0.7264221;0.0;0
2.7562313;4.900892;40.08948;8.021402;4.834089;19.534443;39.301342;14.609486;32.922306;9.2711115;0.79769295;0.0;0
8.10622;0.7333303;22.781;34.963318;2.3046246;9.366379;2.9373555;26.015577;5.9199586;2.0813317;0.6978314;0.0;0
19.972885;1.9017977;21.717875;43.538754;2.4998126;30.595648;9.430988;27.556818;30.425016;5.132751;0.8974712;0.0;0
4.255521;3.0415752;18.408325;45.126175;1.5672016;10.670435;3.6276293;42.417057;9.5752535;5.46449;0.6970925;0.0;0
3.5022898;0.5157053;19.58592;42.15022;0.51951873;13.404149;40.873936;12.9332695;30.04509;5.855908;0.8097879;0.0;0
8.744606;1.975012;26.238;26.764685;2.9823892;33.803356;5.7743983;45.283886;7.982387;5.566298;0.5571157;0.0;0
12.583536;1.3797432;5.786591;39.547134;1.789297;47.98136;46.1965;26.995783;5.1768703;4.670936;0.7606971;0.0;0
18.691565;4.765046;21.54076;46.35461;3.157956;37.863087;33.355995;36.478256;23.8081;7.2719035;0.8498003;0.0;0
19.626013;2.1167705;32.77307;1.6564482;2.823272;6.6450477;45.522125;30.777742;35.632812;1.9778177;1.0170952;0.0;0
1.8579924;3.8370872;25.16052;20.89886;1.1628631;15.971582;20.738503;41.537422;12.303476;7.9790707;0.60895497;0.0;0
3.1909516;1.9948562;8.708559;10.604211;2.3621042;39.920067;26.520063;33.325413;25.136442;0.85578257;0.70318115;0.0;0
15.919391;0.7458792;18.47106;49.840054;1.6095088;14.119794;1.864828;1.0481398;40.044613;8.499907;0.65557486;0.0;0
5.777327;4.3294425;22.426603;46.51352;1.274648;37.133442;23.562342;19.818626;27.697084;7.6233745;0.5915991;0.0;0
17.754557;0.10204289;33.609303;40.208206;3.8715513;23.853725;29.740488;46.949028;30.057907;8.056297;0.73137045;0.0;0
13.437339;0.37411028;45.087933;15.14605;0.1583423;44.27822;5.479209;22.846903;11.397884;3.3208284;1.0450023;0.0;0
2.6809735;1.8854836;27.743587;47.629063;1.417526;18.27788;49.071144;41.50504;6.6627054;8.572224;0.7237631;0.0;0
16.734322;3.4658015;33.98022;1.9478968;2.7023199;46.761288;0.7173552;43.51351;7.877601;7.0659986;0.66329855;0.0;0
3.9389493;1.774351;4.3208866;9.807965;2.4331152;20.668016;13.738805;16.962608;48.653805;9.701141;1.0748254;0.0;0
8.758161;0.4249328;47.746117;31.035252;4.70681;36.44867;30.973269;42.957375;4.787604;0.69010574;0.9292843;0.0;0
11.267606;1.6574162;16.10283;39.753834;4.2339215;10.16213;25.133097;19.183033;7.999595;8.009963;0.72180486;0.0;0
10.26494;1.3004062;18.037441;44.239727;3.782853;26.774078;12.340335;1.7553413;10.681854;6.4213743;0.9495911;0.0;0
13.880177;0.12655702;11.530718;15.375176;2.6189828;15.851684;49.344307;34.87317;39.503307;9.895858;0.88312674;0.0;0
13.227391;2.7205293;4.691169;19.844828;2.201643;1.1299642;9.849431;41.10432;20.198702;4.708893;1.0129037;0.0;0
19.84482;0.671565;39.607315;23.013956;0.2791909;22.14505;28.633419;22.854572;39.649364;3.1567266;0.5666053;0.0;0
19.988728;1.5087318;12.404259;1.835204;4.1261744;9.038572;6.236262;9.083763;21.236927;8.857582;0.82391554;0.0;0
10.570958;3.24183;14.493043;43.26648;2.2104933;47.94997;3.2789176;30.956596;39.839367;3.594093;0.9212746;0.0;0
2.3563821;3.6530669;9.498916;17.228447;1.6727402;40.525143;24.649652;37.043713;44.82588;7.1764874;1.098605;0.0;0
14.692945;1.3909326;48.75682;10.364284;3.0725086;37.106495;40.332653;32.91344;22.641132;3.652556;0.86104363;0.0;0
19.544949;1.7130489;39.161224;20.755255;3.7952752;22.939936;26.800095;18.111736;49.32518;9.484363;0.5844135;0.0;0
6.7073646;1.3098552;46.530033;35.672886;2.6629515;13.325688;15.034706;18.732306;46.679104;5.4979534;1.0829237;0.0;0
9.493573;4.788754;43.155308;43.61032;0.83295757;16.555971;1.3281198;27.680323;1.2602302;3.5380151;0.77526253;0.0;0
8.78315;1.0335467;45.36169;11.161135;4.616068;10.616026;47.05634;10.072987;28.42502;8.312982;0.79292023;0.0;0
1.5026735;0.99758494;24.212185;9.044342;0.6529625;27.81849;10.988287;42.385735;33.02755;1.0935035;0.651888;0.0;0
13.609157;2.280673;8.941801;47.21726;4.850901;40.65818;28.941307;5.5647926;42.236633;1.3907007;0.9881774;0.0;0
7.390085;1.0276011;16.680576;27.769205;2.2681377;9.776838;1.2685498;24.58421;33.83132;8.448804;0.8175795;0.0;0
15.855546;0.86787146;14.97635;18.605715;4.738454;0.7250987;5.311626;43.042233;34.568428;3.5724325;1.084341;0.0;0
16.726341;0.56980973;35.998123;10.366313;4.581784;6.7175226;8.923391;26.70619;14.837439;2.177272;0.811417;0.0;0
16.514;3.236839;1.770798;49.764767;2.0907097;23.316141;6.0595365;38.167;41.116837;6.0779676;0.6083334;0.0;0
8.624987;3.099203;7.53109;36.09962;4.020124;1.4205036;26.772306;12.359088;3.6327875;2.9184835;0.9621837;0.0;0
6.7701406;3.285798;34.302814;11.285323;0.5398854;20.46176;20.154144;22.552868;33.041073;9.878241;0.5886206;0.0;0
15.102005;3.88917;6.6103964;5.0173426;0.5053979;6.0023246;40.16361;35.796474;10.500186;8.295709;0.670009;0.0;0
16.127094;1.6991543;2.8904467;10.364476;1.8441874;5.834438;6.2521067;44.472347;38.39601;8.947165;1.0636917;0.0;0
10.07952;4.6002765;5.906151;12.763259;3.087947;35.774246;21.837866;32.330757;39.616947;8.419071;1.0858195;0.0;0
17.914104;3.6927025;34.68837;5.9987397;0.14567325;49.975113;21.698421;12.516942;9.151856;8.915676;0.9659984;0.0;0
3.3062196;4.043072;7.3966002;11.867743;2.6243582;10.126841;11.925184;7.741494;39.780872;3.7108018;0.6241382;0.0;0
17.641842;3.6327145;7.742066;6.2805953;4.8806696;11.864661;5.2500935;42.15622;41.956028;6.8974156;0.9451527;0.0;0
2.373857;1.8564327;11.899859;19.19772;4.3063827;15.172703;1.0278093;27.924776;3.125072;9.116335;0.8564324;0.0;0
3.4937477;1.4868592;37.67008;24.566666;1.239106;39.36291;1.4319804;9.601667;21.785332;7.0165305;0.7680437;0.0;0
10.909881;2.1703336;10.417469;23.036606;2.687537;25.54174;20.23194;24.540998;10.038412;9.972972;0.7676812;0.0;0
1.8166103;0.57544875;2.2510822;41.5459;0.93990296;28.748512;3.1867259;6.752971;6.7570863;8.722569;0.77183;0.0;0
1.5297384;2.3112745;45.340237;13.072772;1.3899747;27.552103;20.0306;5.7059965;40.275974;1.1739111;0.6934147;0.0;0
0.5101155;0.31139082;43.87776;44.411144;4.622704;46.899883;22.151772;46.038857;15.012349;5.2658205;0.82282007;0.0;0
9.008175;0.119335204;9.6485405;45.45208;4.989113;2.225222;22.546604;27.459045;32.37782;3.1176338;0.5219224;0.0;0
15.6051655;4.664345;13.634459;48.010086;1.2885488;8.316822;9.986946;12.821176;0.68223166;8.813026;1.0090948;0.0;0
1.1793479;3.4777505;9.8336;9.45867;1.1391326;19.414593;25.186407;44.122707;4.432978;9.4038515;1.0382247;0.0;0
13.219024;2.85305;36.11696;12.664681;1.9809107;24.657534;19.919706;49.94477;30.706926;5.8828645;0.73449105;0.0;0
16.550983;1.7714;12.87544;31.379698;2.2846966;6.139877;49.481586;44.268;18.828493;1.0523349;1.069141;0.0;0
3.7760165;2.8956363;46.606762;7.474136;0.53731847;44.7119;2.7457664;37.505768;44.045403;3.7934568;0.965687;0.0;0
3.3638427;4.4687214;41.46823;4.738256;0.82377243;34.054016;3.1669862;48.12231;4.5708466;2.29147;1.008729;0.0;0
17.28562;3.2966626;29.625856;4.148012;2.1816535;46.646046;41.314228;10.270668;31.376003;5.5280995;1.0347672;0.0;0
16.55093;3.0521617;0.9424421;30.504406;1.2535608;47.06966;13.667941;43.945835;35.29266;9.855975;0.7041911;0.0;0
11.009364;2.3550022;44.241634;40.33157;4.2401805;25.870386;9.59743;18.257605;30.75537;3.7609797;0.9876287;0.0;0
16.474398;1.7939154;36.5242;13.31484;3.7825782;42.723907;43.78702;2.0957763;34.19511;7.4727516;0.58707756;0.0;0
2.3087435;3.5228808;39.501415;46.709927;2.7280583;36.969353;26.87009;2.102708;12.841855;8.395016;1.0862217;0.0;0
8.1923895;4.9068065;4.0553474;39.70081;2.2198837;18.345154;30.981588;9.7978;38.475235;8.386651;0.8571663;0.0;0
14.887053;2.1813128;35.573727;4.33429;4.17184;33.038788;0.8940537;39.084698;27.95559;1.9205041;0.91648585;0.0;0
5.5203133;2.0218055;40.32718;20.661505;0.91337717;47.660995;13.407175;44.885254;39.50815;2.7557256;0.6838436;0.0;0
15.170414;2.197756;47.85345;3.866736;4.4482007;38.318447;13.330547;6.8341336;6.527356;2.621133;0.51911944;0.0;0
10.331483;2.1851654;29.233288;45.802113;0.34047917;35.6159;38.164165;42.34644;6.7879376;3.3241525;0.59785706;0.0;0
15.130187;4.9540615;25.648071;37.268707;4.624633;11.482639;19.584837;37.895885;20.078228;0.94465697;0.5852432;0.0;0
9.561253;3.5632133;21.55714;34.483982;0.78016925;41.64086;29.083046;3.085093;19.798203;5.6241117;0.76545954;0.0;0
7.6741347;1.8600038;35.21374;34.293743;4.079285;19.788404;46.629227;36.70378;6.85913;7.5388355;0.6755219;0.0;0
4.77419;1.9203616;46.080654;14.616534;0.18842088;31.391857;49.24152;2.399772;4.519625;2.977772;1.0666299;0.0;0
4.563397;2.2109048;30.187876;46.71019;4.093883;34.047493;6.8028026;13.49786;4.4983816;6.5783844;1.004915;0.0;0
15.154071;0.27988973;11.75054;46.177444;2.9619467;26.00445;28.01542;26.780016;3.0927525;5.683071;0.82391065;0.0;0
2.8187518;2.6863003;1.3699106;37.104694;0.19326782;8.69647;35.107525;45.508316;2.1407387;1.442113;1.0114293;0.0;0
2.1766558;4.0757666;31.1461;23.712046;3.893628;35.024086;39.211613;5.7149134;40.484;2.777896;0.8510465;0.0;0
3.9376817;3.3367822;43.297596;2.8322287;0.5976308;12.738495;46.045357;17.741116;46.781685;2.794102;1.0520123;0.0;0
