model_run;-8_1;-7_1;-6_1;-5_1;-7_2;-5_2;-4_2;1-3_2;1.8-3_2;3-3_2;4-3_2;-7_3;-5_3;-4_3;1-3_3;1.8-3_3;3-3_3;4-3_3;-7_4;-5_4;-4_4;1.8-3_4;kf_riv;rhkp;rhkf;rhk_scale;rhk_shape;man;rch;offset;ME;50E;MAE;50AE;RBIAS;RABIAS;r_rank;r_lin;n_5m;n_3m;n_1m;MAE_sfr;ME_sfr;RBIAS_sfr;RABIAS_sfr;r_rank_sfr;r_lin_sfr;r_rank_multi;MAE_multi
1972;546.6249;94.14262;3.975555;7.153813;1.8944293;6.470304;0.9691128;3.783486;0.20336546;5.095381;1.0261395;1.209792;2.334874;2.8892672;3.783486;0.20336546;5.095381;1.0261395;6.5662107;0.92700344;0.37342387;0.20336546;1.1906266;8.202356;2.3966086;5.0225735e-05;8.812979;0.97517735;1.0603193;0.21960215;;;;;;;;;;;;;;;;;;;
1973;473.7977;32.812656;2.7102778;2.6948888;3.128855;6.5137644;1.906347;5.988175;0.1808102;4.529727;2.6220746;1.3519723;0.5941443;5.9682813;5.988175;0.1808102;4.529727;2.6220746;6.5976677;0.5941443;0.3560266;0.1808102;1.1533321;5.0278234;1.4512702;5.7243382e-05;5.315746;1.0537738;0.9777977;1.9026619;;;;;;;;;;;;;;;;;;;
1974;434.9615;11.28131;8.326527;2.3682342;2.272178;8.458543;1.5911353;5.7803826;0.61527234;3.9545379;3.8402898;5.4751854;1.289408;0.64129704;1.7031384;0.5108446;3.9545379;1.7982181;2.8896468;1.289408;0.37658143;0.21913697;1.0455092;2.8811684;3.1820545;9.334623e-05;8.232853;0.9462316;0.98177177;0.72016513;;;;;;;;;;;;;;;;;;;
1975;443.91592;24.790218;7.5371222;7.6192274;7.3875756;5.4454527;0.97618735;3.2123616;0.7543251;6.3886237;2.3667955;5.395518;1.1374246;5.086464;3.1593494;0.20907806;2.4679852;2.3667955;8.539724;0.5955778;1.6144168;0.20907806;1.0939224;8.105353;7.6110644;4.5424633e-05;5.3152733;1.0255573;0.91070396;2.5309248;;;;;;;;;;;;;;;;;;;
1976;492.78445;8.320152;2.4180565;6.7941465;8.022164;9.46344;1.5501615;3.316854;0.8202079;1.655067;3.0701518;9.21212;1.1383405;2.0275307;3.316854;0.1102556;1.655067;3.0701518;1.1576154;1.1383405;1.6644089;0.1102556;1.1847906;7.925057;7.590525;4.021421e-05;8.092086;1.0194551;1.0951856;1.3042994;;;;;;;;;;;;;;;;;;;
1977;588.5137;47.405136;1.6544315;9.851083;9.113278;9.512379;2.0571833;6.349191;0.6240226;6.5510035;2.369824;3.9426146;0.6323317;3.91932;6.2018194;0.37597394;5.380061;1.9375355;3.9135258;0.6323317;1.8540691;0.36870983;1.1408035;7.4291415;5.6763506;7.2513976e-05;2.7736943;1.0436344;0.9318576;1.8137769;;;;;;;;;;;;;;;;;;;
1978;546.8293;25.77487;1.1342759;5.0381823;2.321253;3.9518092;2.4495409;4.8841276;0.3742174;2.9091365;2.618135;4.0985126;1.9485172;2.3942142;4.8841276;0.3742174;2.9091365;1.8378835;2.3088837;0.5258568;0.27895176;0.3742174;1.1929193;2.6928937;8.308229;1.9132918e-05;4.164158;1.0056028;1.0311815;0.84894055;-5.564220468599616;0.40060498853867443;8.467652390886364;2.0657738914981394;0.583074502236128;1.0111842990650497;0.8032579823813457;0.4130147851965334;0.8536585365853658;0.7073170731707317;0.36585365853658536;0.2007668222535486;0.023613432573001802;-0.030981727482452676;0.2677725552818923;0.6904761904761906;0.9823674378106431;0.7540664078714647;6.838821227536654
1979;443.04874;88.71856;2.9627132;2.98678;3.8956451;8.919397;0.95349514;5.003079;0.19116555;2.3638527;2.8932724;4.4883637;1.1793324;6.8715606;4.1096277;0.18790145;2.00167;1.9212509;7.6742992;0.6213301;0.8534628;0.18790145;1.1976573;4.1252604;1.1318169;5.048198e-05;2.4770327;1.0126004;0.9895067;2.0985477;;;;;;;;;;;;;;;;;;;
1980;571.91223;52.195732;5.269614;7.904471;3.8547585;4.7305784;0.60862267;7.230589;0.69196105;5.282794;4.481252;5.825692;0.7839083;9.036354;1.4737486;0.69196105;2.0375361;3.885713;5.4828;0.6714504;0.6047278;0.2651555;1.1404825;3.2691236;0.45545825;7.370868e-05;2.414162;0.98442835;0.9283967;0.76425666;;;;;;;;;;;;;;;;;;;
1981;475.6401;24.103476;4.538937;7.7115803;9.76125;9.766131;1.6316096;2.4516861;0.6000515;7.1488137;4.2568336;5.039986;2.4849997;3.3389645;2.4516861;0.24358758;6.2907257;3.122793;2.6474018;0.8641076;0.2390672;0.24358758;1.0104518;1.0342332;7.7309165;6.6977744e-05;7.2937183;0.9692139;1.0793221;1.0342627;;;;;;;;;;;;;;;;;;;
1982;570.3444;45.675762;9.740642;5.6565986;6.246171;9.339365;1.1167581;4.392779;0.33242354;4.6112614;4.806353;8.183155;2.0223448;4.8171;4.392779;0.33242354;4.6112614;4.7756777;2.8375049;1.405411;0.89206;0.33242354;1.0409508;3.1762633;7.4042444;7.226371e-05;6.986247;0.91319937;0.9388478;0.3880356;;;;;;;;;;;;;;;;;;;
1983;448.3399;20.403433;8.109435;7.6890473;4.037483;4.8994765;1.9897673;2.2721884;0.95543694;7.2830477;1.9990731;4.5651298;1.1200329;0.71862537;2.2721884;0.515965;5.0339503;1.1081562;4.862492;0.92049605;1.15226;0.515965;1.0243673;6.071933;7.3365183;6.689557e-05;2.0314345;1.0217952;1.0019823;2.5520191;;;;;;;;;;;;;;;;;;;
1984;523.7321;18.694208;1.6114988;3.726391;3.6886263;4.0799675;2.0363932;2.5573552;0.60986346;5.1841097;2.8529885;9.548685;0.8115426;3.8466015;2.5573552;0.60986346;5.1841097;2.5574195;3.0330825;0.8115426;1.2304177;0.39378107;1.1990781;1.5044079;3.2358441;2.465401e-05;7.4578347;0.9534006;0.9886998;1.9316797;;;;;;;;;;;;;;;;;;;
1985;585.3341;30.76499;2.3462846;2.863055;3.8711348;7.1428213;0.8784353;4.95866;0.8039383;5.076545;3.73153;3.295972;2.3156097;7.930716;4.95866;0.54201585;2.1747537;1.9005033;3.3596475;0.5362909;1.4830009;0.26250353;1.177084;1.8697547;5.007693;3.7816455e-05;6.5753675;1.0712864;0.9753109;0.68554395;;;;;;;;;;;;;;;;;;;
1986;451.5788;11.721845;1.1420513;2.0474677;7.4096303;4.244778;1.39447;1.7485577;0.64613384;2.6157181;3.0418272;5.793581;2.1069717;5.906348;1.7485577;0.417452;2.6157181;1.1753236;8.981034;1.0794492;1.9485261;0.34251484;1.1530807;7.243134;0.6545283;5.165762e-05;3.6763728;0.9397975;1.0217992;2.4461813;;;;;;;;;;;;;;;;;;;
1987;538.5853;19.676105;2.1578598;3.543349;5.9435463;6.909355;0.5473858;1.9689819;0.2394546;2.3898575;2.6391363;4.8740807;1.2984211;3.6444654;1.2565212;0.2394546;1.7097064;2.6391363;4.3171554;0.775749;1.3903624;0.2394546;1.1189966;2.622765;8.298137;5.9527436e-05;3.993576;1.0513929;1.0441971;0.9347635;;;;;;;;;;;;;;;;;;;
1988;597.4625;93.86664;5.717696;6.8565555;6.6124945;4.7341747;1.9510806;2.5825095;0.93778783;5.280883;1.6328484;2.2638617;2.1790452;1.5307504;2.5825095;0.93778783;4.3326364;1.6328484;2.3638926;0.96674556;0.88028777;0.4785078;1.0652821;9.193141;6.1105895;1.1294901e-06;8.817925;0.95340145;0.98225677;0.9169085;-7.637843208123602;-0.9824992099055976;9.829896200673623;2.877865172669374;1.164954481465583;1.5205876010075832;0.6494773519163765;0.42990372926866;0.7560975609756098;0.5121951219512195;0.21951219512195122;0.23228386419764394;-0.22294619850327393;-0.29788201898978733;0.3149215549284187;0.7857142857142858;0.9762843689517019;0.6453781512605044;7.938902257670582
1989;430.11966;67.01346;1.5983161;3.2517145;5.2345457;5.4670887;1.5939196;4.302483;0.61821383;1.8740906;3.279589;9.823886;1.9581813;3.6322825;4.302483;0.5784412;1.8740906;2.3442645;4.1378727;0.5175896;0.67168754;0.5784412;1.1245463;0.30413744;7.369212;9.815487e-05;5.712724;0.92927444;1.0998864;2.159507;;;;;;;;;;;;;;;;;;;
1990;417.68045;92.18916;1.4447984;8.939294;1.2363037;4.346337;2.4581153;7.2341204;0.68363726;7.340485;4.770766;7.3687525;0.5455337;0.66491973;7.2341204;0.68363726;5.5121183;2.8533292;9.141753;0.5455337;1.1283318;0.44363087;1.1952475;5.1321325;8.285232;6.6910565e-05;6.0262218;1.0166267;0.9004581;2.3014333;;;;;;;;;;;;;;;;;;;
1991;534.83905;26.427847;1.9752697;3.1728444;7.183971;8.149954;1.1762307;5.4259887;0.565123;3.1692657;4.014158;5.15137;1.7894646;8.040191;1.9149864;0.565123;3.1692657;3.6132936;4.0368047;1.0470717;0.83521;0.565123;1.0258052;4.3702235;5.587628;6.204451e-05;3.7462146;0.9142623;0.91215837;2.6066227;;;;;;;;;;;;;;;;;;;
1992;467.9472;85.84432;6.991664;7.1284747;7.5171404;6.3725047;1.8138486;5.2463474;0.7939531;4.280203;2.923289;2.4998798;2.106253;9.155251;5.2463474;0.7564572;2.3004122;2.0478382;5.330343;1.2550387;0.25380737;0.16982594;1.0538573;6.6635685;9.846407;6.16838e-06;3.737321;0.92114323;0.9988634;2.366017;-8.195559521196989;-0.32138076791366643;9.891206646420398;1.2041661411375344;1.0068379639513927;1.265074610776992;0.8285714285714287;0.3966842486155177;0.9024390243902439;0.7560975609756098;0.36585365853658536;0.1830082041018511;-0.08947360241525915;-0.16910046656533553;0.2979499056069158;0.6666666666666669;0.9767202144328785;0.7706816059757239;7.980461532079435
1993;414.2489;36.86501;1.0761589;5.7008386;2.6222386;7.117565;1.6454605;3.403974;0.9493302;2.593514;3.3718789;8.886845;1.814548;8.124026;3.403974;0.1812759;2.593514;3.162621;1.963982;1.0025591;1.2697995;0.1812759;1.0815171;0.6942382;2.9049158;2.2502638e-05;2.7031264;1.0736457;0.9800691;1.7437671;;;;;;;;;;;;;;;;;;;
1994;495.06113;15.275303;9.723598;2.8250787;6.844359;8.370433;1.6097518;1.5806365;0.3969445;4.20149;1.5841178;4.2352047;1.6984706;6.0678887;1.5806365;0.3969445;2.3156433;1.5841178;1.6371982;1.4829613;1.0089418;0.3969445;1.1121392;9.634457;0.8928005;9.2749084e-05;9.787705;0.9094413;0.986416;2.805635;;;;;;;;;;;;;;;;;;;
1995;550.75415;80.666;4.365155;5.961393;8.897924;8.145734;1.3485687;6.171176;0.86563826;2.8866727;3.7537265;3.8116162;1.6039907;4.4497223;6.171176;0.86563826;2.8866727;3.7537265;4.6526537;0.5773207;1.0602154;0.15032695;1.1706758;1.289057;4.7884245;7.7212615e-05;2.1416764;0.97322243;1.0167226;1.9489156;;;;;;;;;;;;;;;;;;;
1996;457.02448;6.905363;3.962945;9.588071;6.424917;5.5366907;1.2459131;1.2528194;0.20586756;6.530216;3.4831312;1.1493921;0.9214973;8.351625;1.2528194;0.20586756;4.4661;2.5579004;1.2805154;0.5462906;0.4755059;0.20586756;1.1046753;9.987826;1.3004564;4.1608397e-05;3.607178;0.9565626;1.0664327;1.1638547;;;;;;;;;;;;;;;;;;;
1997;467.00937;41.080433;5.2207966;9.492016;7.0168686;3.2133012;0.96003604;5.803447;0.48338756;1.880031;2.1725872;9.028258;1.7604058;1.1835884;5.803447;0.48338756;1.880031;2.1725872;9.464489;1.0954387;1.3378824;0.38474166;1.0975987;2.4158971;6.2355566;6.292211e-05;3.4957275;1.0221467;1.0333523;2.648953;;;;;;;;;;;;;;;;;;;
1998;569.1399;82.11215;5.612542;3.553506;7.3064113;4.206942;1.8824922;3.3602717;0.9069337;3.996948;4.9036717;5.0539465;1.0162011;7.097846;1.1438512;0.39735177;3.4100997;1.8716526;1.3410656;0.7900535;1.7611578;0.39735177;1.0038462;2.6434438;2.7994335;8.677578e-05;8.320252;0.97852;1.0841713;2.4215305;;;;;;;;;;;;;;;;;;;
1999;504.01437;62.101307;4.7221217;5.782046;3.9190164;5.9235125;1.9074255;4.0959535;0.6248027;6.105122;1.9547404;7.010705;0.99660474;6.713727;3.763076;0.6248027;2.0481002;1.9547404;5.373487;0.86729133;1.263897;0.24511786;1.0606071;1.3993493;2.3698602;7.107192e-05;3.1924336;1.0084116;1.0940824;0.5781509;;;;;;;;;;;;;;;;;;;
2000;568.5464;52.288506;5.3255653;2.2727888;2.3886573;3.0727348;1.833856;4.380463;0.13485429;6.806178;2.4716945;4.5631623;0.9644488;3.0780346;4.380463;0.13485429;3.1761546;1.5659924;4.1382356;0.6933212;0.13061236;0.13485429;1.0054156;8.495644;9.291172;3.7546648e-05;5.735856;1.0436825;0.912614;1.9572396;;;;;;;;;;;;;;;;;;;
2001;489.2779;36.009758;3.9915786;5.1682243;5.253863;8.005494;2.4558;2.5966027;0.43032378;7.304579;2.9474547;9.791785;1.4377775;0.524805;0.31612444;0.35553738;1.6136581;2.9467576;1.6281916;1.3047096;0.88559955;0.35553738;1.0259173;0.608804;6.2179837;9.233992e-05;5.581253;0.9434109;1.0111284;0.5605298;;;;;;;;;;;;;;;;;;;
2002;590.59503;8.430527;3.8302674;3.8256037;3.086165;2.987183;1.151578;5.3427663;0.7473952;1.8441801;4.740957;2.611216;1.4223943;6.0717945;4.78295;0.68844134;1.8441801;4.584817;5.201218;1.4223943;0.29312828;0.19724354;1.0509946;8.336746;9.539096;2.8620774e-05;7.816792;1.0967132;0.9640012;0.6045017;;;;;;;;;;;;;;;;;;;
2003;530.15894;99.106224;1.1485689;9.358296;7.182941;3.9503386;0.8222499;2.8141265;0.39226535;2.2884388;2.4139736;8.821732;1.8911667;5.8570714;2.8141265;0.30314952;2.2884388;2.2466269;3.117026;0.8943224;1.5641048;0.30314952;1.0547087;9.47243;3.835477;7.237782e-05;8.995543;1.0630724;0.94967055;1.4440536;;;;;;;;;;;;;;;;;;;
2004;423.17978;18.302599;7.013385;6.657403;7.4343147;6.6579337;0.61829746;1.9484283;0.31691578;2.9869528;3.298202;6.633079;1.3017288;2.090921;1.9484283;0.31691578;2.5872452;2.9341328;6.9179907;0.59336257;0.24524856;0.31691578;1.0353277;8.098933;0.8625702;8.379979e-06;2.7185674;1.0686374;1.0114037;1.9601912;-7.969907696528447;0.14726763401642984;10.427623586932269;1.655733090741279;0.7799115827228618;1.146461936966835;0.8165505226480838;0.39146736790708037;0.8780487804878049;0.7073170731707317;0.4634146341463415;0.2299598415718384;-0.03477656252787997;-0.08688374614661434;0.33503494704693426;0.4761904761904762;0.9689064876882366;0.7311391223155931;8.419063643074464
2005;577.0186;26.27554;6.517175;2.5828397;1.0736408;7.2490306;0.76596427;3.3399806;0.8214414;7.2310185;2.223242;8.3154545;1.4871658;1.6272392;3.3399806;0.8214414;2.320264;2.223242;1.1091337;1.4871658;1.1660559;0.42713383;1.0901293;4.8841047;8.798188;7.5156364e-05;5.848953;1.0198277;0.9790616;0.72717535;;;;;;;;;;;;;;;;;;;
2006;497.85303;24.355661;6.9862657;9.930285;9.587811;4.4912467;1.030015;6.426783;0.3220364;7.3120265;1.4064462;4.9518914;1.011643;2.3328984;1.5804602;0.3220364;1.9745758;1.4064462;7.9509706;1.011643;1.069851;0.3220364;1.0017741;9.72406;4.730542;1.383134e-05;5.2357497;0.95522183;1.0852648;0.36650196;-8.416235218414256;0.20844241980208267;10.745556841171382;1.34569753578063;0.847119639349745;1.1848294070082024;0.8170731707317074;0.40047497311057734;0.9024390243902439;0.7804878048780488;0.4146341463414634;0.2540527702213713;-0.18922902602572336;-0.4166405111118376;0.46271023363056146;0.8333333333333335;0.9867212007526598;0.7875816993464053;8.67843632646662
2007;428.3278;90.8862;9.463601;7.2169967;9.325015;7.776845;0.6197891;3.7057335;0.28339112;4.9523873;2.49757;2.2065136;2.0291884;3.8890147;1.851543;0.28339112;4.9523873;2.2816842;2.2634113;0.9797834;1.3562698;0.28339112;1.0950674;3.5006783;4.501594;9.4808296e-05;7.031108;1.089076;1.0041097;1.6084063;;;;;;;;;;;;;;;;;;;
2008;430.53802;76.60515;5.205071;2.1255465;2.1874502;9.107987;2.3875237;7.262587;0.724756;5.902057;4.278409;5.6754427;0.6030596;4.9416924;4.0501566;0.5617057;4.4901304;2.23575;6.642712;0.6030596;0.4483357;0.46717304;1.0668167;4.6828737;0.22180897;3.0862462e-05;6.945911;0.9100859;0.93283117;1.2408646;;;;;;;;;;;;;;;;;;;
2009;537.5068;46.27565;8.924111;8.1759205;5.300151;2.3960118;1.1503308;1.2417192;0.7232151;4.31441;2.5474873;7.7498045;0.74565035;4.9359007;0.11126647;0.38407856;4.31441;2.5474873;9.706849;0.74565035;1.9946705;0.38407856;1.1835538;6.967241;7.3588767;6.0854814e-05;7.5335455;0.97268534;1.0937237;2.1086996;;;;;;;;;;;;;;;;;;;
2010;409.4745;95.58688;4.9398837;5.973781;2.8812068;9.234678;2.36147;1.1192046;0.10139543;6.925466;3.3500729;4.759907;1.302336;8.393501;0.3053865;0.10139543;6.925466;1.7653086;6.6349244;1.302336;0.65372735;0.10139543;1.1575248;9.797066;2.9827948;4.955453e-05;7.847819;0.9468925;1.0032023;2.1184137;;;;;;;;;;;;;;;;;;;
2011;457.31876;6.2255545;5.246288;4.5423775;9.675261;5.796491;1.2522563;6.8258386;0.6058637;2.1549704;3.8861063;8.261631;1.1985986;5.4730573;6.8258386;0.6058637;2.1549704;1.278558;5.8214025;1.0997815;0.18006308;0.6058637;1.135538;3.3285627;8.981342;4.49085e-05;7.442232;0.9592341;1.0620782;2.172852;;;;;;;;;;;;;;;;;;;
2012;427.95752;89.473366;6.659868;2.6864867;6.094294;4.9843793;1.5800902;2.2485547;0.1569843;6.3146534;3.1118515;8.692211;1.5217917;2.2940278;2.2485547;0.1569843;5.2056065;2.73143;5.195342;0.97264963;0.6716645;0.1569843;1.1002247;3.1410048;3.0411243;6.30026e-05;4.0779347;1.0435578;0.9794588;2.5871918;;;;;;;;;;;;;;;;;;;
2013;488.21548;6.982306;2.8647027;3.429142;7.3014345;8.1421;1.6893885;2.407025;0.9187635;4.366112;2.1843662;8.301388;0.6458717;7.4529862;2.407025;0.7819272;1.6287609;1.3931667;5.833135;0.6458717;1.3690938;0.30525973;1.0394443;9.933019;5.1507745;9.178436e-06;3.2924323;0.9576843;1.0117047;0.18279962;;;;;;;;;;;;;;;;;;;
2014;482.87076;39.72194;2.8779407;2.422045;9.800969;8.035089;1.2974099;6.082117;0.7644739;4.2293577;4.963074;5.0444455;1.2889612;4.157652;2.856795;0.7644739;4.2293577;4.2715545;4.97498;1.2889612;1.0918899;0.7644739;1.1057328;1.4596498;9.928618;4.942097e-05;4.29378;0.91270936;1.070399;1.5243028;;;;;;;;;;;;;;;;;;;
2015;504.37527;6.3464828;5.5394697;8.21053;7.0570107;7.1110435;1.2151018;2.174942;0.7612171;4.9111366;2.07083;4.3547583;2.0716317;7.5202904;2.174942;0.2951929;2.0594642;2.07083;6.183033;1.1502959;1.1366684;0.2951929;1.0010767;8.172495;0.5902388;9.899362e-05;8.370984;1.0986013;1.0091952;1.4795703;;;;;;;;;;;;;;;;;;;
2016;455.92728;99.897934;1.5243493;3.3840723;8.836975;4.6173973;1.826135;4.9929495;0.7661987;4.348749;1.69592;5.288609;1.5392774;5.1800404;4.9929495;0.14979182;1.5588464;1.69592;6.9349427;1.2883246;0.62690336;0.14979182;1.1125273;9.985514;6.9641695;8.25423e-06;8.909439;1.0108508;1.04022;0.91377306;-8.178628296638546;0.29494522668431955;10.457831500143845;1.5249802414693647;0.9144820132635896;1.2330868720929593;0.8473867595818817;0.3943671692737172;0.926829268292683;0.7317073170731707;0.34146341463414637;0.19713191754127207;-0.10996822734813187;-0.2388519304927385;0.29323642701637365;0.6666666666666669;0.9811081482323402;0.7858076563958919;8.438198957769174
2017;406.40872;91.52456;3.0535882;5.176653;3.1649683;3.3321388;2.3020499;1.2907323;0.2668701;6.6222296;4.104639;4.142922;0.66415524;9.6778965;1.2907323;0.2668701;4.348265;1.7902236;1.9367086;0.66415524;1.4472421;0.2668701;1.176962;9.231724;1.7985845;6.9587463e-06;2.0585012;1.0505162;1.067207;1.5494715;;;;;;;;;;;;;;;;;;;
2018;522.8772;58.895096;8.12005;9.70802;3.0645227;4.179274;1.9956913;6.6933484;0.19546735;2.9421713;1.0083286;2.8199732;1.1758333;2.0388432;4.3445873;0.19546735;2.9421713;1.0083286;9.8635645;0.5588902;1.4724377;0.19546735;1.0682387;2.3356445;5.180905;7.4704716e-05;5.307278;1.000715;1.051717;0.20223416;;;;;;;;;;;;;;;;;;;
2019;474.7436;22.566612;5.119974;9.950471;4.9707694;6.1168957;1.3815928;4.710133;0.5038686;2.2598073;2.91808;3.8646119;1.6146941;3.2859647;3.0668817;0.5038686;2.2598073;2.91808;7.478247;1.0668268;0.8396843;0.19431123;1.0624717;9.441894;1.9965544;5.0882763e-06;2.8782742;1.0707763;1.0941225;1.7101675;-8.413588996702204;-0.047937592147604846;10.476228115085652;1.123163342735353;0.873860780256854;1.1739411067482817;0.8297909407665507;0.39716603515186205;0.8780487804878049;0.7560975609756098;0.4634146341463415;0.24364785799809843;-0.15023953105443946;-0.3659016550117024;0.42514748160078697;0.7619047619047621;0.9863162652251365;0.7866013071895427;8.460285011421501
2020;530.267;28.400995;1.1422596;8.10054;8.933291;6.032171;2.0706685;3.918635;0.7294806;5.3402853;2.4839253;5.4289126;1.2426401;6.37985;3.918635;0.6461204;4.905904;2.4839253;7.4253354;0.78632444;1.448925;0.2489544;1.0132536;4.716095;1.9947873;2.2756243e-05;2.4669316;1.0116632;0.95780265;0.008612376;;;;;;;;;;;;;;;;;;;
2021;421.7334;45.504795;1.4527469;8.170087;1.3520819;9.3079195;1.7655674;3.3597407;0.99362975;6.0073304;2.0353434;6.311467;0.9658422;6.570029;3.3597407;0.52317756;5.091464;2.0353434;5.2068353;0.6410521;1.6921477;0.43684486;1.0566704;1.1487296;9.998416;1.3693932e-05;5.641083;0.94496256;1.0380464;1.4357661;-10.026216640444252;-1.3492152928903636;11.578518604594759;3.3347765371977403;1.379115906198064;1.6648994796902208;0.6824041811846692;0.4265518997351363;0.7317073170731707;0.4146341463414634;0.24390243902439024;0.33083354181115143;-0.31852222325619334;-0.44830459410814527;0.47077050387996666;0.8571428571428572;0.9752885891951394;0.6830532212885156;9.360116296526948
2022;402.75546;32.95524;9.26759;9.498107;4.9724536;5.055685;1.5225512;3.031834;0.35066107;4.4717693;2.8192713;9.857539;1.0406651;5.332338;3.031834;0.17326985;3.5738263;2.8192713;3.3360536;1.0406651;0.76837516;0.17326985;1.0520645;3.3673794;0.873766;5.7192843e-05;9.094291;1.0963066;0.9153533;1.500099;;;;;;;;;;;;;;;;;;;
2023;449.65884;3.1100767;9.606138;8.151089;8.424171;6.96638;2.269716;2.7168121;0.91768444;5.407022;3.02732;7.1368313;0.7979748;4.3612266;2.7168121;0.3825857;5.407022;1.6374161;1.5075041;0.75107056;1.7620777;0.3825857;1.1618993;1.8305415;9.641831;6.635617e-05;4.7868385;1.0658727;1.0037227;0.3561848;;;;;;;;;;;;;;;;;;;
2024;491.30948;65.969345;6.734045;5.003657;2.5970733;6.9064145;1.5093491;7.3385687;0.16918264;4.3872495;2.6920514;4.2675724;1.3904377;8.83649;0.49908134;0.16918264;4.3872495;1.4393272;5.8750343;0.9167917;0.89867216;0.16918264;1.041553;2.2366164;2.5635145;3.5376747e-06;3.4799087;1.0472461;0.9985918;0.84628505;-7.837394223526174;0.5018903213081103;10.520309478933687;1.9141917838232416;0.6041662265029928;1.1064303957991726;0.8038677650379632;0.4137338157487256;0.9024390243902439;0.7073170731707317;0.3170731707317073;0.1877851331935652;-0.18272363058653932;-0.2700065886543669;0.2792429072803266;0.6666666666666669;0.9800420828970676;0.7508217980370555;8.486960190231954
2025;478.8144;61.729362;2.5830004;1.4488293;6.541529;7.5583405;1.3784555;2.9833481;0.37079665;6.495707;4.6438446;2.2804775;0.5194091;9.086401;2.9833481;0.37079665;3.5738118;3.4608068;2.355377;0.5194091;1.2270248;0.37079665;1.0374548;2.1739738;6.4696555;2.3654013e-05;5.7673855;0.920028;0.9288189;2.9915924;;;;;;;;;;;;;;;;;;;
2026;562.0605;90.52676;4.2495847;2.7961662;1.6296587;9.922276;1.8342216;2.5448184;0.4696848;5.766348;4.928022;8.692185;2.0857058;9.494523;2.5448184;0.4696848;4.224725;3.360639;1.5738984;1.032953;0.28231728;0.4696848;1.0314189;6.514701;8.054877;5.0960385e-05;5.533919;0.9182028;1.0551418;0.45645165;;;;;;;;;;;;;;;;;;;
2027;475.56754;48.20855;3.6797502;4.9453983;1.0933443;8.19846;1.3670774;3.9761314;0.41837668;7.260814;1.287898;3.902227;1.092699;6.552452;3.5883071;0.16284987;6.0688834;1.287898;9.43653;1.092699;1.2440393;0.16284987;1.116811;7.5079145;6.3383117;2.328438e-06;3.5111465;1.0750172;1.0428257;2.755729;-9.579493352280348;-0.24457680484135835;10.884426834682028;1.322396269919409;0.9510688703020316;1.2303732445334297;0.7972125435540071;0.41455170109886164;0.8780487804878049;0.7560975609756098;0.43902439024390244;0.2977895790717707;-0.2972165994176468;-0.49064774150824425;0.49169332481868944;0.7619047619047621;0.9827145632480413;0.7604108309990664;8.796937585383086
2028;506.08823;35.126186;8.044923;3.3152325;3.8701205;1.2608262;1.0737228;2.673239;0.85001755;5.1334934;4.491519;9.478473;1.2608262;9.177684;0.7879056;0.3267639;5.1334934;1.1978223;9.396748;1.2608262;0.30488506;0.3267639;1.0876997;2.66183;5.131548;4.1705473e-05;5.9832253;1.0294739;1.020468;0.23510827;;;;;;;;;;;;;;;;;;;
2029;518.7031;51.6402;5.787516;3.8955622;8.250792;8.285634;1.5300826;2.7649543;0.49299526;5.5488744;3.2025223;2.744905;0.63187253;1.9397861;1.4039652;0.49299526;3.4315794;3.2025223;6.1167603;0.5124071;1.8699341;0.27308866;1.1053524;1.3050992;4.0998564;7.927812e-05;4.2410645;0.96888363;1.0257168;0.20857467;;;;;;;;;;;;;;;;;;;
