[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[-];[m];
681.3131;164.84804;521.5877;0.40745234;4.415395;0.73538303;0.32321435;0.12417407;1.502172;438.57852;340.30176;736.34015;29.268463;9.012443;0.67270184;0.92926687;0.71349704;1.0167592;1.0400593;0.0;0
847.5475;825.05927;409.47452;69.05735;8.5138235;0.7146248;0.7544139;1.1446658;0.42574123;104.53207;288.42657;71.025856;8.447506;8.87084;1.0921892;0.99585414;1.2335329;1.568719;0.9081096;0.0;0
49.851204;746.4109;144.98076;70.75576;3.2469506;0.9447346;1.2523513;0.9974472;1.221828;973.59875;979.59045;698.76447;92.16637;8.740456;1.9929523;1.0553588;0.9075286;0.15109311;1.0056648;0.0;0
455.13635;949.28467;689.35077;99.5727;2.9148114;0.40229487;0.33944473;0.8469197;0.53009355;260.9278;34.113937;21.337914;94.066605;9.748933;1.3132243;0.37616962;0.42437777;0.22384076;1.1118083;0.0;0
893.5628;979.1865;436.4912;18.183443;6.689882;1.381909;1.1539798;0.6547474;0.1794723;798.5222;551.81854;813.6917;90.52369;3.9883728;0.05978017;0.03586442;0.08333786;0.26856956;0.7698857;0.0;0
752.12244;894.35114;935.26636;73.98408;9.996767;0.33949435;1.3296598;1.2473428;1.1102307;22.674223;855.5815;285.3279;36.536232;6.584616;0.12078435;1.1504822;1.3100408;1.954415;1.1936188;0.0;0
991.88965;141.59679;965.44617;94.80195;1.3192593;0.020310193;1.5296823;0.9751008;0.54452956;263.93576;35.64726;162.13445;48.010986;0.42895103;1.1635698;0.6145247;1.2035741;0.5584365;1.0565015;0.0;0
536.0997;879.59894;769.9644;64.493576;7.013596;0.8845574;1.3243527;0.21067086;1.4878812;343.75162;558.1898;139.05399;91.39621;8.663588;0.111080445;0.13851726;1.0123682;0.7935765;0.90648854;0.0;0
663.39575;840.2508;250.06981;96.31774;5.2742844;0.16207635;0.50766474;0.75516087;1.3043215;860.831;386.19373;441.34644;88.51961;1.4602191;0.022491664;0.757457;0.90920717;0.5472015;0.9113736;0.0;0
309.45547;872.375;718.8199;99.44466;4.1120687;1.1292531;1.9947468;0.16224574;0.45640162;750.4687;223.737;295.259;1.2442938;6.822346;0.6492649;1.9773679;1.013349;1.4774553;1.2456872;0.0;0
948.06024;160.16876;30.217533;80.18228;7.501089;1.0455344;1.7776148;0.7645471;1.7245092;314.941;243.01363;474.09787;17.986406;3.2706952;0.12288558;1.2398877;0.23452279;0.5374759;0.89921904;0.0;0
372.67212;125.62391;828.1365;99.928665;5.552815;0.28315616;0.75330275;1.0703355;0.7005272;789.6081;816.3003;847.10046;40.89109;5.882282;1.7154223;1.448877;1.366113;1.1392014;1.0294545;0.0;0
741.1256;924.5708;498.68237;62.61986;7.9801335;0.4995338;0.06808743;0.7881476;1.421016;811.95953;469.8087;113.921906;75.09154;7.933709;0.75235933;1.6890123;1.7218969;0.2289633;0.9298104;0.0;0
409.1088;182.08838;937.37225;49.755863;7.441101;0.058659915;1.0621294;0.6898437;0.54197365;516.90063;55.423077;267.92493;38.386154;5.093562;0.96504325;1.3566906;0.23773248;1.6288605;1.0269753;0.0;0
566.20074;374.93552;383.98245;91.77186;9.851338;1.1919667;1.7317275;0.5694871;0.4012333;512.8086;414.739;122.18153;20.696306;9.5057535;1.5200764;0.8863452;1.5430907;1.9098692;0.9617663;0.0;0
722.5847;461.425;270.54187;83.11249;8.11055;0.5928037;1.6456671;0.7697273;1.7219433;514.4277;818.5567;640.7157;82.88004;3.0994148;0.6687763;1.7372756;0.8433575;0.7170267;0.9940462;0.0;0
513.8448;133.1981;995.1058;11.100196;0.67732996;1.4288396;1.7961385;0.1479283;1.838144;175.7229;692.2648;626.83154;34.16203;5.6077895;0.6520425;0.6172735;1.5786035;0.20516059;0.7898442;0.0;0
908.01544;30.427946;535.3711;30.341993;7.797997;1.2633535;1.9393374;1.9878625;0.7105811;814.60425;955.40393;850.0048;11.426921;8.581252;0.54453546;0.51630527;1.013484;0.70521724;0.7817886;0.0;0
425.10797;994.14954;864.5507;26.138447;6.500535;0.7534393;1.428926;1.115125;0.636791;717.4596;775.3583;732.23126;63.392677;5.5197287;1.9529406;0.5270491;0.450805;0.33592466;1.1766763;0.0;0
650.6011;877.8907;911.9466;85.54064;0.9070056;0.053229116;0.3331711;1.2759898;1.4081054;850.89056;179.23889;702.462;86.48169;5.348811;0.42704436;0.7047305;0.82774484;1.7812953;1.1747746;0.0;0
348.9388;913.21454;523.284;23.40121;6.0588374;0.6471272;0.08246215;0.3744499;0.4624546;817.5176;76.15927;168.90866;57.71665;3.8705847;1.3714889;1.556909;0.25297692;1.9293118;1.2392653;0.0;0
414.0751;291.71744;461.1568;30.474073;7.510528;0.65647894;0.3113005;1.8475754;1.7297702;787.5828;467.9313;820.9882;99.636894;7.7795763;1.2931944;0.22475529;0.044329368;0.59873;1.0568496;0.0;0
445.6496;227.90056;557.3571;51.926987;1.9799732;0.6720831;0.41018876;1.1466165;0.026944606;782.5729;450.3624;17.234867;87.41882;3.5982442;0.92822856;1.0515336;0.070840806;1.5211473;0.90099853;0.0;0
134.54895;431.60788;849.2621;7.7043366;4.3547673;1.9073524;0.1321667;0.83460414;0.29282552;945.00616;552.2227;717.7835;24.54411;2.4881082;1.5268201;1.2047144;1.920632;1.5294712;1.1878233;0.0;0
100.80644;458.78616;965.0136;96.12684;5.429438;0.33747366;0.91236895;1.4292959;0.25019827;609.3569;674.9349;816.4234;32.992977;1.2951797;0.36889946;1.861352;1.9800141;1.5576724;1.2238542;0.0;0
670.815;15.543445;335.03888;49.157173;4.137396;0.5474186;1.5699166;0.61565727;0.642469;829.6571;261.77856;234.32925;19.656305;4.280129;0.1676559;0.77424014;0.08856569;0.1924638;0.8965654;0.0;0
658.9626;781.4606;741.2441;19.124329;8.761288;1.6664739;0.018461073;1.8699349;1.7336209;803.32745;988.4354;318.67285;55.81265;2.866574;1.2815148;0.96019506;0.3877145;1.6992735;0.95806426;0.0;0
666.28064;996.7004;292.52072;27.154991;1.697343;1.8510635;1.6092163;0.3469351;1.2836189;277.53137;499.81607;249.67903;65.23794;9.896398;0.52924204;1.3794991;0.9799642;0.8872053;1.0028868;0.0;0
29.56878;533.404;614.8435;79.82857;7.71784;0.94188833;1.8513616;1.66789;0.22387046;570.0704;717.8183;821.3325;74.98919;6.1146183;1.7500852;0.3393883;1.2933795;1.6454896;0.96642286;0.0;0
333.28137;394.3761;806.7417;63.43725;7.783131;1.0846971;0.31245205;1.9335506;0.16704533;732.3947;414.31592;426.6639;53.01336;9.925108;1.1458375;0.8209406;0.35304582;0.6752939;1.0419921;0.0;0
205.83174;398.82437;887.62146;46.51614;4.4858193;0.11518818;0.052478857;0.98856777;0.5839807;112.43215;687.5779;369.82834;12.338711;6.956339;0.3769267;0.07315455;0.43310314;1.8354858;1.2016032;0.0;0
780.36993;105.11636;454.22903;33.22698;5.399385;1.6179965;0.9639362;1.7545532;1.2434665;535.2752;983.56244;507.23898;25.112312;8.477651;0.57680404;0.013611841;1.0330118;0.45208168;1.20766;0.0;0
862.0241;273.5002;376.05814;90.07837;1.5440888;1.1931751;1.7383751;0.15241006;1.1915792;12.811609;162.0511;733.2302;46.886127;1.128947;1.1982098;0.85474944;0.108493686;0.3711339;0.80162567;0.0;0
254.21358;507.11145;260.91708;77.2792;1.9596242;0.96323;1.4762945;1.244972;0.23730347;247.89902;441.56628;663.8819;27.009502;6.917545;1.8642792;1.6341368;1.0718;0.03414522;1.1082686;0.0;0
671.17065;437.5295;142.083;71.83939;5.3213315;0.6121254;0.0790512;0.71890295;1.5239903;491.5072;700.05505;710.67413;5.164722;1.193563;0.7698343;0.7740665;1.7672572;0.5823141;0.81414956;0.0;0
138.06917;549.5844;371.2684;44.65545;2.254561;0.89310426;1.3497962;0.7349796;1.2682074;313.86072;858.2865;947.9776;88.9642;1.4728893;0.1287969;1.1107024;1.9741081;0.85450774;0.9130566;0.0;0
282.401;850.575;873.25806;98.1179;8.066589;1.4732709;1.6373124;0.906223;1.9662819;773.379;640.8158;262.58194;52.18051;0.78283185;1.3825334;0.947784;1.0864159;1.5363361;0.9487609;0.0;0
147.26794;232.98988;424.62143;71.036026;6.1660185;0.17074056;0.5493888;1.197585;1.1096646;641.03;238.97173;214.82672;59.568462;6.2412767;1.117199;0.8654172;0.7468657;0.13741438;1.2045063;0.0;0
290.68555;37.38754;324.12024;42.42011;0.575221;1.0185603;1.3102926;1.2358669;0.66137433;274.8646;648.7046;653.3679;10.329474;6.5087905;1.5107436;1.2282702;1.5399292;0.45866293;0.93153876;0.0;0
677.9892;47.84319;741.7409;96.05915;3.585188;0.07892975;0.9929584;0.5637625;0.2475094;26.907072;626.5068;154.59511;91.064186;2.9104185;1.0080409;1.8997188;1.8048034;1.2038311;1.0507452;0.0;0
911.22363;142.82712;223.42862;89.582924;8.585675;1.5467833;0.41920185;0.77405244;1.83901;262.16586;53.208317;647.02924;86.25878;8.955195;0.80335283;1.1062421;0.97151554;1.5363704;1.0669527;0.0;0
210.49718;574.77814;263.72394;74.02252;2.781666;0.4299256;1.8040037;0.5065572;0.0849627;523.88336;610.825;956.4588;39.119015;9.234856;0.8660743;1.6989154;1.6921774;1.3832597;0.93032736;0.0;0
546.65826;810.10297;936.54956;76.722916;7.1999817;1.8077415;0.45378664;1.2687552;0.70396864;764.60785;537.25903;463.86902;19.902716;8.050612;1.6256578;0.67670596;0.8597291;1.5377004;1.0990655;0.0;0
704.3772;887.93787;90.773796;42.420387;0.9470634;0.9574282;1.6825461;0.21304932;1.0661703;607.3341;296.57495;222.56007;79.46416;6.264421;0.78577024;0.5646803;0.90570056;1.555795;1.0135549;0.0;0
953.39325;638.7621;420.48486;50.784317;9.306031;0.91995484;1.4062939;0.8529132;1.1438849;65.259544;246.52844;994.926;57.46345;5.981425;0.93345654;0.16779268;1.1596806;0.3412449;0.91191596;0.0;0
613.9599;409.11182;580.9837;19.235579;4.4989634;0.7271004;0.44960892;1.9571899;1.168824;471.8554;770.2078;389.0979;83.17232;3.9362087;0.5082648;1.1716691;0.8703413;0.576511;0.9781611;0.0;0
262.55585;162.96956;237.95811;59.580086;4.9207406;1.0375582;1.4255333;1.9776689;1.4370695;959.91943;74.271065;122.731995;48.24275;4.5690804;0.03824288;1.476131;0.5099594;1.7976931;0.85187757;0.0;0
629.2234;407.40414;288.20236;37.054665;5.702603;0.68267554;0.061749786;1.0407469;0.26536068;905.00555;291.6596;421.95688;89.13849;1.4201229;0.4311879;1.2610849;1.7496873;1.4596143;0.76692706;0.0;0
327.28625;339.09097;229.6269;34.80909;3.6406891;0.72625;0.48018044;0.5024454;1.4414992;744.9712;704.0581;96.784134;71.645256;9.557648;1.6161923;1.7022083;1.909175;1.9225135;0.93244493;0.0;0
976.3671;871.3256;351.7337;94.827995;7.2556;0.39926934;0.57795596;1.1711569;1.7801394;290.9767;217.11386;92.36609;35.29202;5.8974524;1.8315781;0.42968628;1.0941479;1.9378835;1.2084614;0.0;0
405.67938;491.85217;899.5207;16.561865;0.15568982;0.6969768;1.779488;0.98203695;0.07058926;31.945236;126.42989;57.040363;75.50992;3.8075128;1.4858769;1.3334172;1.5799732;0.01644696;0.9399545;0.0;0
688.5734;233.93394;437.27148;83.01436;1.6304207;1.625313;1.831621;0.09454855;0.08125716;461.8032;983.0659;459.67117;32.22769;2.0252645;0.88009197;0.99659234;0.46247482;1.1906992;1.1929154;0.0;0
32.995308;295.91306;423.65073;28.21871;1.8963209;0.49892476;0.5492742;1.9782984;1.9828464;380.6944;569.9751;464.41684;43.005516;4.073825;1.3632208;0.6388665;1.3905077;1.598504;0.79060936;0.0;0
406.06082;145.10547;392.71506;2.9626973;6.3570485;1.6443236;0.95457053;0.66106284;0.6307656;679.0895;276.0775;736.0897;40.022564;1.686681;0.25640738;0.97979635;0.6233316;1.3025099;0.9855615;0.0;0
876.35657;919.3996;964.47455;4.1422615;8.907103;1.7240123;1.9634306;0.8045665;0.91557544;79.88336;162.4257;548.7132;41.89258;7.98265;0.19313653;1.4458065;0.35261348;0.14571589;0.8971852;0.0;0
614.1252;59.84239;126.12644;42.97483;0.645761;1.3360054;1.3352953;1.0319865;0.62702453;924.1448;17.035252;861.55975;72.59253;7.2233396;0.38345647;1.782577;0.9797909;1.3663318;0.95852566;0.0;0
449.50345;22.717787;873.1567;45.500645;8.526061;0.07106101;0.14872767;1.7619362;1.1174084;738.5009;752.2545;874.1666;24.642239;7.467269;1.2119927;1.2049599;0.07104572;0.9481784;1.0993537;0.0;0
936.5781;191.15904;333.88947;32.093086;8.19694;1.1264567;0.78894967;1.600248;1.4258482;971.2883;363.92114;179.211;32.388912;6.8486295;0.84649223;1.3293093;0.5899857;1.151223;0.90479904;0.0;0
855.4445;812.76526;956.9465;66.91108;0.77549034;1.6679664;0.84866214;0.4190448;1.5223002;866.6606;202.6175;50.856354;51.27331;8.9417305;0.37410212;1.86905;0.4559333;1.5904859;0.8190991;0.0;0
328.99353;528.2321;322.07498;48.585743;1.4408519;0.73790884;0.61972934;1.4357282;0.71722376;435.92612;904.4958;709.2656;27.75439;1.8308474;1.0958604;1.483237;0.99814963;0.34617656;0.770477;0.0;0
549.1029;629.58484;92.045616;7.5038953;3.5069528;0.5728164;1.0446273;1.7503837;0.528548;665.8719;699.3677;19.882086;13.382301;5.2514944;1.8240578;0.44990525;0.9972298;0.7217008;0.90045655;0.0;0
494.92603;364.15436;524.8415;34.87231;1.1555494;0.6495398;1.4746813;1.4313852;1.0977976;847.17316;812.3066;399.93716;70.35292;6.1728864;1.1070681;1.535862;1.3653549;0.1109982;1.1084831;0.0;0
635.8805;77.9912;235.58693;10.2860775;7.5852785;0.85192204;1.3860863;0.2869768;0.77466756;211.83632;659.1824;63.462135;59.780495;9.81757;1.0399562;0.2654213;0.25192162;1.1480924;0.9847724;0.0;0
340.77014;857.59656;755.4599;6.3852777;5.0456524;0.14963666;0.70958084;1.0824081;1.248002;19.533733;917.5436;464.28693;94.63617;3.632339;0.71643925;0.27694702;0.88794136;0.18531838;1.2433895;0.0;0
251.76295;199.97533;660.73254;20.909832;4.1135383;0.48299333;1.475913;1.6787302;1.2269922;314.50754;351.00696;455.18417;74.28386;2.7749553;0.034599617;1.9023008;0.0991358;0.51171577;0.8641041;0.0;0
913.5451;42.728607;689.6045;70.08749;7.252227;1.2974007;1.0728072;0.39927799;1.7899616;443.08032;164.8458;847.2913;57.254196;0.60051286;0.4993429;0.23303093;1.6036793;1.5048366;1.206043;0.0;0
924.63574;576.9771;201.5546;69.63056;2.9360247;0.95024365;1.5413313;1.0816892;0.017674446;628.3248;16.603085;649.14307;26.7374;9.702012;0.66702425;1.6586943;1.7868006;0.23506089;1.1616888;0.0;0
844.88965;92.45633;711.54395;86.15277;8.7165985;0.50220925;0.23663914;1.3424054;0.21267791;270.7901;43.478603;408.48105;20.039406;2.5422065;0.9141804;1.3549372;1.9814267;0.69893724;1.1376531;0.0;0
978.42236;104.80423;318.2177;75.66629;6.5431275;1.8624495;0.8154724;1.2743863;1.57563;447.6391;855.3208;514.2578;52.386623;1.1211023;1.845189;1.5126117;1.0434939;1.5055705;1.098027;0.0;0
747.5416;802.3733;998.6873;53.59602;3.4715881;0.59812933;0.795353;0.22214204;1.1712843;652.1926;618.7095;553.63983;46.124664;8.968607;0.60814285;1.1264077;1.6992679;1.543092;0.7603544;0.0;0
767.02057;496.69348;734.45;31.329948;5.403328;0.26734257;0.7100876;0.56213707;0.134387;826.17944;55.10356;233.89563;40.559837;9.315423;0.6329501;1.518732;0.9236582;1.5004582;1.1350163;0.0;0
764.9642;249.09337;594.5074;0.6805684;2.6018903;0.40670326;1.3990874;1.1087444;1.8856888;234.66595;115.65908;777.6441;44.211857;5.417446;0.64878017;1.9097568;0.4139925;1.2001146;0.85397243;0.0;0
485.80154;355.14017;868.4466;64.74903;9.849957;0.60020375;1.1186857;0.42543876;1.3043047;801.90454;699.5458;472.5309;21.295746;2.7205524;0.43621546;1.4866723;1.6795676;1.3964859;0.9001282;0.0;0
461.88766;731.94855;593.4186;29.042347;4.361687;1.0498925;0.7779252;0.674087;0.9771311;939.8083;391.0389;641.4657;42.126858;4.947413;0.8710817;0.646555;0.10259061;1.3334968;0.8602214;0.0;0
247.82402;75.690605;557.22235;25.085001;8.968774;0.14197816;1.0772415;0.83600193;1.5613761;415.4666;776.6616;41.52922;4.0163774;1.1211708;1.4977967;1.7893411;1.1921816;1.0972271;0.9648176;0.0;0
648.37103;125.31581;244.94244;97.48507;9.780424;1.7113347;1.411742;0.037111763;1.1960701;556.46796;937.1918;119.77083;56.095104;1.3409307;1.4725771;0.96243596;1.8733919;0.7810705;0.8571541;0.0;0
296.42694;620.0994;681.3309;17.506596;5.3625665;1.7561785;1.3535036;1.0257417;0.7528608;19.884075;758.4395;593.65686;55.734806;4.8014436;0.017890131;0.32664868;0.5498566;0.23027368;1.176586;0.0;0
265.23032;610.90204;380.89798;3.3402305;7.3026557;0.6435177;1.5237415;1.9895656;0.60030365;713.1075;189.7603;746.7924;66.721664;8.440826;1.5392655;1.8113335;0.5122947;1.6653054;1.0899618;0.0;0
590.10175;972.73755;52.651802;94.9441;5.7267456;1.5528717;1.7044355;0.822453;0.9123254;873.2932;653.17334;327.5907;71.407326;1.4523277;0.7922327;0.8328717;0.21863934;1.0021594;1.0721112;0.0;0
415.88257;380.804;817.9012;30.67007;0.92476064;1.2033886;1.4813899;0.5558538;0.95574003;29.78733;599.389;946.27136;67.427925;6.4431376;0.0488266;0.50501406;1.0114455;1.5683972;1.1203512;0.0;0
226.66805;74.42685;61.354435;39.402664;9.524656;1.6924336;0.36847687;0.5134608;1.4269435;845.2309;849.4374;850.8103;80.39872;3.3371732;1.9820086;1.2832407;1.2777902;0.9443176;0.908479;0.0;0
817.89545;542.16205;675.57715;8.185397;4.5717983;0.56116295;1.694692;1.0351971;0.95127565;157.5321;208.2826;529.245;13.393267;0.56868243;1.7488621;1.991002;1.025732;1.2822204;1.0263585;0.0;0
861.96423;641.9633;165.15369;40.466114;8.94169;1.2243692;0.67072624;0.9174608;0.046500903;843.6778;721.73145;643.501;88.62743;2.5272057;0.72162426;1.6888151;0.6829421;1.9631349;1.0716122;0.0;0
176.02252;148.20676;438.24384;97.22491;6.5594974;0.15466267;1.3352913;1.7253505;1.3724555;546.4857;603.78546;597.2353;38.903854;0.7009034;1.3672839;0.50940335;0.8646868;0.19927695;1.0316764;0.0;0
17.431963;557.3334;860.50073;69.43257;1.060857;0.028809585;1.9820298;1.282097;0.14852008;376.45776;482.79318;312.60223;66.70498;1.8867885;1.2791426;1.4283433;1.6692004;0.58609456;1.0394255;0.0;0
342.76868;205.78944;103.47536;47.4351;4.176359;1.7506487;0.5963377;0.8033178;1.6941983;941.8503;298.17426;71.99152;12.144106;3.0585208;1.9710156;0.51642567;1.8883473;0.5224763;0.78078955;0.0;0
799.5357;846.2828;670.4792;30.816418;1.966523;0.5961501;0.5477198;0.7776363;1.4194692;616.23444;35.771755;806.5235;22.511648;1.743581;0.37132883;1.0295169;0.65815073;1.7899418;0.97778803;0.0;0
840.7821;836.8099;616.49255;36.667793;1.7069;0.89636743;0.37250528;1.0989093;1.1997019;48.269173;807.5448;465.95178;93.08857;4.0453725;0.4341192;0.28966174;1.2776582;0.25611836;1.0392789;0.0;0
146.94579;435.3328;868.85443;61.161694;7.1537366;0.47124097;1.9683151;0.5142025;0.9137766;768.3404;116.355225;843.4376;13.841833;0.041337535;1.3433815;0.58449703;1.6511291;1.6797469;0.80420625;0.0;0
776.5925;967.07574;181.00752;25.519562;0.3098997;1.7548468;0.85960174;0.8514628;0.3525;190.57481;383.59644;380.79105;46.578785;0.299593;0.15952599;1.9810488;1.2717705;0.2178981;0.84116507;0.0;0
124.54713;979.97614;801.7896;15.279558;9.661744;0.7752231;1.5698923;0.5772298;1.3134422;924.0421;501.19333;24.141459;9.543123;7.6557875;1.6435945;0.9156741;1.7785387;1.9643927;1.0342954;0.0;0
396.16196;137.95857;455.62;69.653244;4.5047345;0.36644632;0.107986614;1.0357777;0.2278933;174.79143;336.4218;135.64758;9.421279;7.7712193;0.43601185;1.4865105;1.3313239;0.2979023;0.83723164;0.0;0
998.6234;374.03665;434.35748;86.96003;4.9026794;1.2199059;0.36904377;1.0977387;1.2130461;492.7814;665.82745;165.65855;99.394356;3.8403673;1.5364003;0.8823;0.50148094;0.0840657;1.005937;0.0;0
200.66492;604.31824;368.1665;90.163734;3.0012946;0.41887203;0.13573702;1.6951504;0.37484354;527.3521;335.2026;733.6658;63.89468;9.828954;0.31563565;0.013507432;1.2102513;1.8309275;0.8603865;0.0;0
162.42395;93.98943;391.7184;84.157715;0.8653046;0.5287729;1.6331137;0.5098426;1.1977723;568.14197;521.15015;41.748394;63.64574;2.7386606;1.4832044;1.3119851;1.1216257;1.8583827;0.83852154;0.0;0
428.57233;388.82895;524.76;53.106907;5.886544;1.3488622;0.22204146;1.8104026;0.31080708;537.9616;104.24088;821.1301;27.145164;7.4772415;0.16978912;0.8440861;0.6839762;0.92113435;1.146414;0.0;0
623.47186;268.56036;115.73183;78.90421;3.4540975;1.9188467;1.8470916;1.075184;0.19801962;444.65543;440.15024;693.76996;15.294661;4.4355874;0.2171622;0.5302472;0.17163785;1.2414978;1.1551163;0.0;0
933.5718;952.5297;430.81522;92.64294;6.2444854;1.5120716;1.3308773;1.4563986;0.9470327;715.7036;587.1705;330.106;61.42459;3.425592;0.106540635;0.39939973;1.6663108;0.39646834;0.9149815;0.0;0
981.01294;417.46997;655.4614;2.4339228;5.5621405;0.25704333;1.8199805;1.2272265;1.42241;164.00415;863.20715;526.74927;25.00011;2.8904345;1.3225405;0.9772594;1.586718;1.9123893;0.9116461;0.0;0
78.94423;765.0441;503.21042;41.268612;2.1769392;0.6319888;0.8236287;1.6597873;0.48452356;789.3979;189.77568;932.8506;27.178072;2.3060753;0.33940634;1.7962056;0.06674951;1.6804165;0.9564247;0.0;0
146.61754;392.83832;174.17117;20.492136;4.6219225;1.5947663;1.0560591;1.3296479;1.0004348;47.07629;345.2489;79.04523;42.096115;6.630296;0.7333087;0.68877006;1.4535726;1.775282;0.84950167;0.0;0
792.83057;140.49394;369.42117;99.6772;3.0875494;0.5575432;0.064868845;0.032036327;1.5997733;843.67444;266.69852;369.7174;22.581554;0.3062977;1.7786605;1.135164;1.3149974;1.6918647;1.0248967;0.0;0
277.92584;864.52;448.53204;92.963646;2.4048436;1.4827384;0.93715274;0.78664786;1.1033777;752.3306;161.13852;397.092;93.95297;9.047614;0.6413538;0.11216044;0.73414916;1.1128399;1.2359287;0.0;0
886.00055;10.412747;672.1861;80.23837;7.6993465;0.94886696;1.1855267;1.8773448;1.1982876;797.44574;391.76126;963.5348;57.844643;2.5519166;0.33730632;1.4474128;1.581573;0.67085373;1.1309474;0.0;0
666.8187;65.38146;901.75867;29.658392;0.12894686;1.7699729;0.21017426;0.90839064;0.448117;303.96002;909.25385;975.475;6.949432;4.816702;1.3426185;1.5678321;1.6594481;1.9866263;0.88965106;0.0;0
120.72636;370.74057;554.87177;95.21502;2.6961398;0.7247067;1.9626582;1.6584854;0.2577532;851.21075;379.2091;842.9425;48.308002;3.9133458;0.3261715;0.7611329;1.7237545;0.8025467;0.92571497;0.0;0
834.204;690.0293;679.60443;3.022119;5.315546;1.8697972;0.018738119;1.73923;0.30659446;694.24615;279.44266;388.1767;56.152283;9.489317;1.4606498;0.88447744;0.16354237;1.9438629;0.84705085;0.0;0
184.59282;348.28726;86.41773;18.885166;4.7666984;0.820795;0.54222673;0.6718301;1.9458802;968.85583;958.46185;890.50476;35.927048;1.6920778;0.896028;0.14795996;0.76161826;0.47409198;1.0998423;0.0;0
